time,temperature,humidity,wind_speed,precipitation,PM2.5
2023-08-13,24.3125,70.375,11.558333333333332,0.008333333333333333,35.501666666666665
2023-08-14,24.170833333333334,70.45833333333333,9.924999999999999,0.012500000000000002,35.975
2023-08-15,24.054166666666664,66.95833333333333,10.579166666666667,0.020833333333333332,35.386666666666656
2023-08-16,24.925,64.08333333333333,11.083333333333334,0.0,36.17333333333333
2023-08-17,24.53333333333333,69.75,14.875,0.025000000000000005,34.430833333333325
2023-08-18,24.183333333333334,68.0,18.245833333333334,0.04583333333333334,32.540000000000006
2023-08-19,22.766666666666666,79.95833333333333,17.220833333333335,0.30416666666666664,31.706249999999997
2023-08-20,24.320833333333336,70.95833333333333,13.295833333333334,0.03333333333333333,34.84666666666667
2023-08-21,24.804166666666664,66.625,10.012500000000001,0.0,36.57166666666666
2023-08-22,24.820833333333336,71.375,7.883333333333333,0.03333333333333333,37.682500000000005
2023-08-23,25.041666666666668,65.75,9.35,0.0,37.10166666666667
2023-08-24,24.666666666666668,64.66666666666667,10.508333333333333,0.0,36.09666666666667
2023-08-25,24.84166666666667,65.125,10.575000000000001,0.0,36.320416666666674
2023-08-26,24.433333333333334,76.08333333333333,9.9,0.15833333333333335,36.6075
2023-08-27,25.02916666666667,68.875,9.291666666666666,0.004166666666666667,37.265
2023-08-28,25.59583333333333,61.166666666666664,10.883333333333333,0.0,36.97958333333333
2023-08-29,25.05,68.875,11.262500000000001,0.029166666666666664,36.503750000000004
2023-08-30,24.795833333333334,70.125,9.708333333333334,0.5375,36.8575
2023-08-31,23.7375,79.625,7.358333333333333,0.39999999999999997,36.89666666666667
2023-09-01,24.25,78.875,9.366666666666665,0.4291666666666667,36.72208333333333
2023-09-02,23.3625,83.375,10.3375,0.3958333333333333,35.405
2023-09-03,23.645833333333332,70.79166666666667,13.15,0.0,34.01916666666666
2023-09-04,22.566666666666666,76.375,18.504166666666666,0.049999999999999996,30.75375
2023-09-05,22.116666666666664,80.5,14.666666666666666,0.0625,31.909999999999997
2023-09-06,23.162499999999998,81.04166666666667,14.6875,0.05416666666666667,33.288333333333334
2023-09-07,23.21666666666667,81.08333333333333,15.6625,0.19583333333333333,32.97083333333333
2023-09-08,23.170833333333334,80.0,17.408333333333335,0.08750000000000001,32.15875
2023-09-09,23.570833333333336,78.625,15.674999999999999,0.04583333333333334,33.30333333333334
2023-09-10,23.641666666666666,74.95833333333333,15.308333333333332,0.08333333333333333,33.35875
2023-09-11,23.454166666666666,76.875,15.504166666666668,0.06666666666666667,33.13249999999999
2023-09-12,23.354166666666668,77.125,15.091666666666667,0.10416666666666667,33.18
2023-09-13,22.912499999999998,79.875,13.829166666666666,0.1708333333333333,33.248333333333335
2023-09-14,22.958333333333332,81.0,15.833333333333334,0.029166666666666664,32.56249999999999
2023-09-15,23.054166666666664,82.0,16.783333333333335,0.1416666666666667,32.357083333333335
2023-09-16,23.504166666666666,78.33333333333333,17.275000000000002,0.24166666666666667,32.562083333333334
2023-09-17,22.2,86.33333333333333,12.987499999999999,0.3125,32.98166666666666
2023-09-18,22.712500000000002,84.08333333333333,13.079166666666667,0.19999999999999998,33.49875
2023-09-19,23.3625,77.08333333333333,12.016666666666666,0.041666666666666664,34.41875
2023-09-20,23.3125,80.66666666666667,10.3125,0.012500000000000002,35.21458333333334
2023-09-21,23.145833333333332,83.29166666666667,6.316666666666666,0.008333333333333333,36.727500000000006
2023-09-22,23.079166666666666,84.33333333333333,6.304166666666667,0.25833333333333336,36.697916666666664
2023-09-23,23.504166666666666,81.5,8.758333333333333,0.4708333333333334,36.12708333333333
2023-09-24,22.912499999999998,82.66666666666667,11.895833333333334,0.1125,34.16125
2023-09-25,22.77916666666667,83.625,10.983333333333334,0.04583333333333334,34.40083333333334
2023-09-26,23.229166666666668,80.58333333333333,11.7125,0.075,34.54208333333333
2023-09-27,22.816666666666666,82.125,12.479166666666666,0.4791666666666667,33.776250000000005
2023-09-28,21.96666666666667,88.25,14.8125,0.39166666666666666,32.04416666666667
2023-09-29,22.25,84.125,18.654166666666665,0.23750000000000002,30.669583333333335
2023-09-30,23.104166666666668,82.25,19.545833333333334,0.1125,31.329583333333332
2023-10-01,22.84166666666667,81.41666666666667,19.945833333333333,0.04583333333333334,30.786666666666676
2023-10-02,23.391666666666666,76.0,14.270833333333334,0.012500000000000002,33.50083333333333
2023-10-03,23.104166666666668,76.5,9.445833333333333,0.004166666666666667,35.082083333333344
2023-10-04,23.491666666666664,75.375,8.370833333333334,0.03333333333333333,35.95958333333333
2023-10-05,23.604166666666668,75.91666666666667,6.504166666666666,0.075,36.879583333333336
2023-10-06,24.5,71.0,5.370833333333334,0.0625,38.251666666666665
2023-10-07,24.183333333333334,76.41666666666667,6.441666666666666,0.03333333333333333,37.682500000000005
2023-10-08,23.599999999999998,81.0,5.1875,0.6083333333333333,37.654999999999994
2023-10-09,22.7,87.04166666666667,5.145833333333333,0.7958333333333333,36.80375000000001
2023-10-10,23.3,81.70833333333333,5.166666666666667,0.08750000000000001,37.308749999999996
2023-10-11,23.983333333333334,77.04166666666667,5.5625,0.04583333333333334,37.805416666666666
2023-10-12,23.920833333333334,64.5,10.216666666666667,0.0,35.235416666666666
2023-10-13,23.270833333333332,62.458333333333336,9.820833333333333,0.0,34.446666666666665
2023-10-14,23.808333333333334,69.375,8.566666666666666,0.0,35.99291666666667
2023-10-15,24.254166666666666,66.54166666666667,9.379166666666666,0.0,36.10583333333334
2023-10-16,24.15833333333333,74.5,10.820833333333333,0.020833333333333332,35.8025
2023-10-17,24.34166666666667,65.25,10.200000000000001,0.008333333333333333,35.82666666666667
2023-10-18,23.9875,59.708333333333336,12.15,0.0,34.30916666666667
2023-10-19,24.120833333333334,60.875,11.554166666666667,0.0,34.77916666666667
2023-10-20,24.825,59.125,12.616666666666667,0.0,35.18208333333333
2023-10-21,24.75,63.5,12.620833333333332,0.0,35.30166666666667
2023-10-22,24.71666666666667,50.916666666666664,9.866666666666667,0.0,35.73083333333334
2023-10-23,23.629166666666666,41.791666666666664,10.691666666666668,0.0,33.530833333333334
2023-10-24,23.395833333333332,41.25,9.775,0.0,33.56708333333333
2023-10-25,23.329166666666666,47.541666666666664,8.637500000000001,0.0,34.25
2023-10-26,24.045833333333334,53.875,9.904166666666667,0.0,34.99166666666667
2023-10-27,24.575,59.791666666666664,11.491666666666667,0.0,35.34041666666667
2023-10-28,24.766666666666666,67.33333333333333,11.795833333333334,0.0,35.845
2023-10-29,23.329166666666666,77.5,13.679166666666667,0.25416666666666665,33.73125
2023-10-30,23.116666666666664,78.33333333333333,11.845833333333333,0.17916666666666667,34.22999999999999
2023-10-31,22.65833333333333,78.375,12.6625,0.049999999999999996,33.309583333333336
2023-11-01,23.433333333333334,72.04166666666667,9.891666666666667,0.05416666666666667,35.10875
2023-11-02,23.429166666666664,77.29166666666667,12.1,0.024999999999999998,34.4825
2023-11-03,23.46666666666667,78.91666666666667,11.725,0.08333333333333333,34.7625
2023-11-04,22.395833333333332,83.5,11.608333333333334,0.5208333333333334,33.646249999999995
2023-11-05,22.195833333333336,85.04166666666667,8.525,0.6208333333333333,34.69666666666667
2023-11-06,22.266666666666666,85.5,3.9583333333333335,1.1166666666666667,36.638333333333335
2023-11-07,22.141666666666666,86.29166666666667,8.125,0.375,34.84875
2023-11-08,22.295833333333334,85.5,8.549999999999999,0.5499999999999999,34.83958333333334
2023-11-09,22.099999999999998,84.04166666666667,12.049999999999999,0.26666666666666666,33.11208333333333
2023-11-10,22.400000000000002,78.33333333333333,13.445833333333333,0.0375,32.65833333333333
2023-11-11,21.59166666666667,65.91666666666667,14.2125,0.0,30.680000000000007
2023-11-12,21.183333333333334,69.58333333333333,13.583333333333334,0.0,30.58416666666667
2023-11-13,21.741666666666664,67.58333333333333,14.7875,0.0,30.72833333333333
2023-11-14,20.845833333333335,79.41666666666667,13.695833333333333,0.029166666666666664,30.592083333333335
2023-11-15,21.912499999999998,75.83333333333333,12.049999999999999,0.041666666666666664,32.45791666666666
2023-11-16,23.270833333333332,67.58333333333333,10.508333333333333,0.0,34.42791666666666
2023-11-17,23.454166666666666,71.95833333333333,12.583333333333334,0.0,34.05499999999999
2023-11-18,23.208333333333332,69.08333333333333,13.799999999999999,0.0,33.105000000000004
2023-11-19,22.629166666666666,65.70833333333333,14.0625,0.0,32.07833333333333
2023-11-20,22.40416666666667,75.25,14.483333333333334,0.004166666666666667,32.09458333333333
2023-11-21,22.820833333333336,80.625,12.15,0.14583333333333334,33.83833333333334
2023-11-22,22.920833333333334,83.16666666666667,9.983333333333333,0.07083333333333333,34.96208333333334
2023-11-23,21.925,86.04166666666667,12.862499999999999,0.225,32.65958333333333
2023-11-24,22.09583333333333,82.16666666666667,14.220833333333333,0.15416666666666667,32.14458333333333
2023-11-25,22.241666666666664,80.5,16.8875,0.0625,31.184166666666666
2023-11-26,22.133333333333336,77.75,17.504166666666666,0.029166666666666664,30.65916666666667
2023-11-27,22.204166666666666,80.375,14.0625,0.075,32.259166666666665
2023-11-28,22.625,77.79166666666667,13.016666666666666,0.029166666666666664,33.095416666666665
2023-11-29,22.445833333333336,77.45833333333333,14.270833333333334,0.020833333333333332,32.344166666666666
2023-11-30,22.2,79.875,14.745833333333332,0.008333333333333333,31.955416666666665
2023-12-01,21.90833333333333,80.95833333333333,13.020833333333334,0.12083333333333333,32.32041666666667
2023-12-02,22.266666666666666,75.83333333333333,16.783333333333335,0.05000000000000001,31.024999999999995
2023-12-03,21.925,82.16666666666667,19.170833333333334,0.11666666666666665,29.9425
2023-12-04,21.229166666666668,81.125,17.541666666666668,0.0,29.637500000000003
2023-12-05,22.554166666666664,72.66666666666667,11.4625,0.0,33.36875
2023-12-06,22.75,69.41666666666667,7.316666666666666,0.0,35.11916666666667
2023-12-07,23.204166666666666,75.625,8.875,0.004166666666666667,35.39666666666666
2023-12-08,22.900000000000002,79.875,9.870833333333334,0.07916666666666668,34.815416666666664
2023-12-09,22.683333333333334,78.08333333333333,12.066666666666668,0.07916666666666666,33.56583333333333
2023-12-10,22.787499999999998,72.75,13.308333333333332,0.0,32.937916666666666
2023-12-11,22.3875,74.125,11.458333333333334,0.008333333333333333,33.22666666666667
2023-12-12,21.7625,69.08333333333333,12.25,0.0,31.845416666666665
2023-12-13,20.912499999999998,69.625,13.9625,0.0,30.082499999999996
2023-12-14,20.9375,72.875,13.679166666666667,0.0,30.390833333333333
2023-12-15,22.183333333333334,74.25,12.133333333333333,0.0,32.697500000000005
2023-12-16,22.208333333333332,78.08333333333333,14.891666666666666,0.029166666666666664,31.81833333333333
2023-12-17,21.375,79.45833333333333,16.9375,0.008333333333333333,29.985416666666666
2023-12-18,21.391666666666666,72.0,16.650000000000002,0.0,29.749166666666667
2023-12-19,20.912499999999998,71.66666666666667,14.891666666666666,0.0,29.812916666666663
2023-12-20,20.991666666666667,76.125,13.870833333333332,0.0,30.547083333333333
2023-12-21,21.8875,75.375,11.958333333333334,0.0,32.439166666666665
2023-12-22,22.004166666666666,70.0,9.829166666666667,0.0,33.17375
2023-12-23,20.408333333333335,67.125,11.008333333333333,0.0,30.483750000000004
2023-12-24,21.3875,73.04166666666667,13.254166666666668,0.0,31.15416666666667
2023-12-25,21.704166666666666,71.54166666666667,14.566666666666668,0.0,30.965833333333332
2023-12-26,20.412499999999998,63.333333333333336,12.879166666666668,0.0,29.55125
2023-12-27,20.670833333333334,65.83333333333333,14.737499999999999,0.0,29.268750000000004
2023-12-28,21.083333333333332,72.58333333333333,14.3375,0.0,30.3025
2023-12-29,21.445833333333336,71.91666666666667,14.329166666666666,0.0,30.74375000000001
2023-12-30,21.329166666666666,69.04166666666667,13.529166666666667,0.0,30.76833333333333
2023-12-31,21.075,70.79166666666667,13.424999999999999,0.0,30.567083333333333
2024-01-01,22.025000000000002,64.08333333333333,12.845833333333333,0.0,31.698333333333338
2024-01-02,21.704166666666666,66.0,13.620833333333332,0.0,31.067083333333333
2024-01-03,21.541666666666668,69.75,12.700000000000001,0.0,31.41166666666667
2024-01-04,21.4375,72.33333333333333,13.4125,0.1125,31.12041666666667
2024-01-05,22.433333333333334,72.58333333333333,12.279166666666667,0.041666666666666664,32.880833333333335
2024-01-06,22.46666666666667,74.5,13.9625,0.016666666666666666,32.34666666666667
2024-01-07,22.020833333333332,71.04166666666667,15.3125,0.0,31.054166666666667
2024-01-08,20.316666666666666,88.58333333333333,16.6875,0.12083333333333335,29.165833333333335
2024-01-09,21.2625,75.95833333333333,18.375,0.020833333333333332,29.089166666666664
2024-01-10,20.837500000000002,71.375,14.979166666666666,0.0,29.66583333333334
2024-01-11,21.004166666666666,67.5,14.4125,0.0,29.915416666666665
2024-01-12,20.8,68.625,15.616666666666667,0.0,29.22458333333334
2024-01-13,21.329166666666666,71.375,11.454166666666666,0.0,31.715
2024-01-14,21.516666666666666,68.125,12.158333333333333,0.0,31.514583333333334
2024-01-15,21.412499999999998,66.54166666666667,10.833333333333334,0.0,31.83
2024-01-16,21.433333333333334,64.83333333333333,8.570833333333333,0.0,32.67666666666666
2024-01-17,21.745833333333334,63.083333333333336,9.920833333333333,0.0,32.455416666666665
2024-01-18,22.2625,61.791666666666664,9.5875,0.0,33.19583333333333
2024-01-19,22.670833333333334,65.41666666666667,11.991666666666667,0.0,32.94625
2024-01-20,22.375,62.041666666666664,12.541666666666666,0.0,32.17291666666667
2024-01-21,22.8625,59.625,10.9375,0.0,33.3275
2024-01-22,22.925,62.833333333333336,10.25,0.0,33.844166666666666
2024-01-23,22.579166666666666,63.708333333333336,9.458333333333334,0.0,33.754999999999995
2024-01-24,23.008333333333336,64.79166666666667,9.4375,0.0,34.37541666666667
2024-01-25,22.925,62.041666666666664,11.391666666666666,0.0,33.34791666666667
2024-01-26,21.65833333333333,61.083333333333336,13.5,0.0,30.809999999999995
2024-01-27,21.537499999999998,63.166666666666664,14.333333333333334,0.0,30.42375
2024-01-28,21.545833333333334,65.83333333333333,14.154166666666667,0.0,30.639583333333334
2024-01-29,21.337500000000002,58.541666666666664,12.041666666666666,0.0,30.84916666666667
2024-01-30,21.916666666666668,58.791666666666664,8.295833333333333,0.0,33.11291666666667
2024-01-31,23.104166666666668,60.25,9.216666666666667,0.0,34.361250000000005
2024-02-01,23.395833333333332,61.583333333333336,7.8999999999999995,0.0,35.333749999999995
2024-02-02,23.879166666666666,62.541666666666664,8.108333333333333,0.0,35.92666666666667
2024-02-03,24.129166666666666,61.25,13.779166666666667,0.0,33.91875
2024-02-04,22.983333333333334,57.5,13.591666666666667,0.0,32.31666666666666
2024-02-05,22.9375,55.291666666666664,12.4375,0.0,32.608333333333334
2024-02-06,23.629166666666666,57.083333333333336,13.75,0.0,33.07208333333333
2024-02-07,24.458333333333332,43.041666666666664,14.454166666666667,0.0,33.16625
2024-02-08,24.8125,42.375,13.641666666666666,0.0,33.91833333333334
2024-02-09,24.395833333333332,53.666666666666664,13.833333333333334,0.0,33.86458333333333
2024-02-10,23.245833333333334,61.583333333333336,13.504166666666668,0.0,32.89708333333334
2024-02-11,22.84583333333333,61.458333333333336,14.291666666666666,0.0,32.05583333333333
2024-02-12,22.683333333333334,53.458333333333336,14.512500000000001,0.0,31.356250000000003
2024-02-13,23.4375,59.583333333333336,14.170833333333334,0.0,32.779583333333335
2024-02-14,23.770833333333332,56.0,15.204166666666666,0.0,32.62041666666667
2024-02-15,23.170833333333334,51.666666666666664,16.045833333333334,0.0,31.28708333333334
2024-02-16,23.020833333333332,54.958333333333336,16.037499999999998,0.0,31.259999999999998
2024-02-17,24.09583333333333,42.375,14.491666666666667,0.0,32.64666666666667
2024-02-18,24.745833333333334,44.0,10.766666666666666,0.0,35.06291666666667
2024-02-19,24.3125,50.208333333333336,12.195833333333333,0.0,34.23833333333333
2024-02-20,25.483333333333334,45.208333333333336,9.3125,0.0,36.66375
2024-02-21,25.566666666666666,51.75,8.054166666666667,0.0,37.6025
2024-02-22,25.6875,44.708333333333336,7.529166666666666,0.0,37.61750000000001
2024-02-23,25.733333333333334,44.375,8.566666666666666,0.0,37.245416666666664
2024-02-24,25.491666666666664,62.0,10.616666666666667,0.0,36.99249999999999
2024-02-25,25.150000000000002,57.166666666666664,16.349999999999998,0.0,34.01333333333334
2024-02-26,23.8125,62.958333333333336,18.620833333333334,0.0,31.655833333333337
2024-02-27,24.125,62.125,14.183333333333332,0.0,33.79541666666667
2024-02-28,24.645833333333332,43.291666666666664,14.633333333333333,0.0,33.350833333333334
2024-02-29,24.383333333333336,41.875,14.470833333333333,0.0,33.003750000000004
2024-03-01,24.616666666666664,43.833333333333336,14.133333333333333,0.0,33.540000000000006
2024-03-02,25.145833333333332,41.125,12.575000000000001,0.0,34.71583333333333
2024-03-03,25.458333333333332,46.916666666666664,9.508333333333333,0.0,36.63833333333333
2024-03-04,26.583333333333332,47.958333333333336,9.058333333333334,0.0,38.33291666666666
2024-03-05,26.808333333333334,44.25,11.220833333333333,0.0,37.575
2024-03-06,27.05,41.916666666666664,8.966666666666667,0.0,38.674166666666665
2024-03-07,27.212500000000002,42.875,7.933333333333334,0.0,39.34666666666667
2024-03-08,26.995833333333334,44.875,8.191666666666666,0.0,39.06166666666667
2024-03-09,27.770833333333332,44.708333333333336,10.120833333333334,0.0,39.28916666666667
2024-03-10,27.354166666666668,47.25,11.370833333333332,0.0,38.374583333333334
2024-03-11,26.979166666666668,46.041666666666664,13.025,0.0,37.165000000000006
2024-03-12,27.420833333333334,43.375,10.995833333333332,0.0,38.417500000000004
2024-03-13,27.9375,40.291666666666664,8.424999999999999,0.0,39.96333333333334
2024-03-14,28.016666666666666,45.666666666666664,7.954166666666667,0.0,40.52333333333333
2024-03-15,28.5,46.041666666666664,11.958333333333334,0.0,39.56875000000001
2024-03-16,28.016666666666666,47.458333333333336,12.1625,0.0,38.92958333333333
2024-03-17,27.162499999999998,48.25,13.345833333333333,0.0,37.38541666666667
2024-03-18,27.241666666666664,41.125,10.0,0.0,38.470416666666665
2024-03-19,27.05,41.541666666666664,11.0,0.0,37.842083333333335
2024-03-20,27.125,47.916666666666664,11.870833333333332,0.0,37.910000000000004
2024-03-21,25.729166666666668,55.791666666666664,13.745833333333335,0.0,35.73916666666667
2024-03-22,26.741666666666664,49.833333333333336,10.762500000000001,0.0,37.95083333333333
2024-03-23,27.266666666666666,43.458333333333336,12.820833333333333,0.0,37.491249999999994
2024-03-24,27.366666666666664,38.166666666666664,12.829166666666666,0.0,37.353333333333325
2024-03-25,27.608333333333334,42.083333333333336,12.950000000000001,0.0,37.815
2024-03-26,27.2375,40.625,13.049999999999999,0.0,37.220000000000006
2024-03-27,26.849999999999998,44.833333333333336,12.033333333333333,0.0,37.333333333333336
2024-03-28,27.879166666666666,43.75,11.529166666666667,0.0,38.81875
2024-03-29,28.316666666666666,40.916666666666664,12.979166666666666,0.0,38.66583333333334
2024-03-30,28.054166666666664,36.583333333333336,10.85,0.0,38.95958333333333
2024-03-31,27.395833333333332,41.958333333333336,10.174999999999999,0.0,38.642500000000005
2024-04-01,28.400000000000002,45.75,7.2625,0.0,41.3025
2024-04-02,29.129166666666666,41.208333333333336,12.075000000000001,0.0,40.098333333333336
2024-04-03,28.95,37.625,11.9625,0.0,39.73125
2024-04-04,28.920833333333334,35.541666666666664,11.475,0.0,39.784166666666664
2024-04-05,29.358333333333334,31.041666666666668,11.541666666666666,0.0,40.10125000000001
2024-04-06,29.883333333333336,32.333333333333336,12.9375,0.0,40.290000000000006
2024-04-07,29.391666666666666,29.708333333333332,11.725,0.0,40.004583333333336
2024-04-08,29.125,33.416666666666664,12.591666666666667,0.0,39.49666666666667
2024-04-09,28.175,41.625,15.025,0.0,37.698750000000004
2024-04-10,28.2,46.916666666666664,15.1,0.0,37.965833333333336
2024-04-11,28.379166666666666,49.75,13.970833333333333,0.0,38.79208333333333
2024-04-12,27.504166666666666,58.625,15.154166666666667,0.004166666666666667,37.625
2024-04-13,27.84166666666667,51.25,14.2875,0.0,38.04166666666667
2024-04-14,27.891666666666666,41.166666666666664,13.458333333333334,0.0,37.93416666666666
2024-04-15,28.183333333333334,43.708333333333336,14.320833333333333,0.0,38.09541666666667
2024-04-16,28.858333333333334,37.5,11.695833333333333,0.0,39.7125
2024-04-17,29.758333333333336,35.791666666666664,10.183333333333334,0.0,41.402083333333344
2024-04-18,30.662499999999998,38.75,10.116666666666667,0.0,42.75208333333333
2024-04-19,30.962500000000002,38.666666666666664,10.3125,0.0,43.059583333333336
2024-04-20,29.90416666666667,43.791666666666664,8.025,0.0,42.855000000000004
2024-04-21,30.212500000000002,41.25,11.862499999999999,0.0,41.59375000000001
2024-04-22,29.925,33.125,9.549999999999999,0.0,41.73875
2024-04-23,29.795833333333334,35.083333333333336,12.766666666666666,0.0,40.382083333333334
2024-04-24,29.954166666666666,32.833333333333336,12.204166666666666,0.0,40.70041666666666
2024-04-25,30.05416666666667,35.5,12.200000000000001,0.0,40.96541666666667
2024-04-26,30.079166666666666,35.291666666666664,12.895833333333334,0.0,40.70916666666667
2024-04-27,29.75,35.083333333333336,11.137500000000001,0.0,40.974166666666676
2024-04-28,30.55,38.0,12.1625,0.0,41.75
2024-04-29,30.366666666666664,38.791666666666664,10.845833333333333,0.0,42.07791666666667
2024-04-30,30.754166666666666,40.0,11.195833333333333,0.0,42.50208333333334
2024-05-01,31.704166666666666,44.291666666666664,8.4125,0.0,45.065
2024-05-02,31.170833333333334,44.666666666666664,9.220833333333333,0.024999999999999998,44.067083333333336
2024-05-03,28.77916666666667,63.541666666666664,10.266666666666667,0.008333333333333333,41.483333333333334
2024-05-04,29.495833333333334,55.458333333333336,11.595833333333333,0.004166666666666667,41.479166666666664
2024-05-05,30.03333333333333,48.0,12.6625,0.0,41.37833333333333
2024-05-06,30.400000000000002,48.666666666666664,8.929166666666667,0.0,43.38166666666667
2024-05-07,28.608333333333334,57.416666666666664,8.950000000000001,0.2583333333333333,41.48166666666667
2024-05-08,27.754166666666666,53.875,8.174999999999999,0.004166666666666667,40.50416666666666
2024-05-09,26.958333333333332,62.791666666666664,6.754166666666666,0.1875,40.48375
2024-05-10,26.4375,64.54166666666667,7.216666666666666,0.25,39.70916666666666
2024-05-11,27.395833333333332,59.583333333333336,8.345833333333333,0.024999999999999998,40.25541666666667
2024-05-12,25.991666666666664,70.91666666666667,6.816666666666666,0.3833333333333333,39.608333333333334
2024-05-13,26.2,67.75,7.470833333333332,0.0375,39.459166666666675
2024-05-14,24.895833333333332,77.66666666666667,6.916666666666667,0.6791666666666667,38.48125
2024-05-15,25.991666666666664,68.70833333333333,10.066666666666666,0.0375,38.19791666666667
2024-05-16,24.224999999999998,78.08333333333333,6.791666666666667,0.32916666666666666,37.68
2024-05-17,24.141666666666666,83.75,6.116666666666667,0.41250000000000003,38.125
2024-05-18,23.954166666666666,85.04166666666667,4.754166666666666,0.8833333333333333,38.490833333333335
2024-05-19,24.46666666666667,83.41666666666667,3.6041666666666665,0.30833333333333335,39.535833333333336
2024-05-20,23.4875,86.5,6.216666666666668,1.2083333333333333,37.372083333333336
2024-05-21,24.224999999999998,85.04166666666667,8.174999999999999,0.2791666666666667,37.47458333333333
2024-05-22,24.733333333333334,82.625,9.8375,0.5375,37.349583333333335
2024-05-23,25.979166666666668,76.70833333333333,7.3,0.029166666666666664,39.68833333333333
